会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,3875,廣中良一,48,山口,52,B1,4.77,26.26,3.04,0.00,51,15.15,18,46.88,5            6
大村,1,2,5129,山口真喜,28,長崎,46,A2,5.88,36.54,5.78,39.57,64,42.42,68,18.75,22           9
大村,1,3,5172,田村慶,24,徳島,52,A2,5.27,31.43,5.57,34.78,55,23.53,30,39.39,5            7
大村,1,4,5206,梅原祥平,28,岡山,53,B1,4.81,27.61,5.00,30.43,68,12.50,56,36.67,6           12
大村,1,5,4693,松下誉士,41,福岡,54,B1,4.54,22.52,4.74,26.32,17,35.48,12,43.75,6            8
大村,1,6,3722,西村秀樹,55,福岡,52,B1,3.69,12.64,3.45,9.09,71,9.09,51,32.26,24
大村,2,1,3477,近藤稔也,54,徳島,53,B1,3.92,16.48,3.98,16.67,44,52.94,17,40.63,3            7
大村,2,2,4251,川崎誠志,42,山口,52,B1,4.31,21.37,4.46,25.71,36,29.41,41,55.88,5            8
大村,2,3,4052,興津藍,44,徳島,50,A1,6.06,42.20,5.41,33.33,40,27.27,33,26.67,24          10
大村,2,4,4000,松本博昭,48,広島,56,A2,5.88,35.29,5.09,26.09,72,15.15,39,37.50,3            7
大村,2,5,5049,松井友汰,30,大阪,53,A2,6.09,42.11,6.13,46.67,27,16.13,60,9.38,2           11
大村,2,6,4498,宮本夏樹,38,長崎,54,B1,4.53,24.71,6.09,44.07,34,25.81,49,45.45,41
大村,3,1,4119,泥谷一毅,44,大阪,53,A2,6.07,41.30,4.60,30.00,59,48.57,50,48.48,5           10
大村,3,2,4226,村田浩司,42,山口,55,B1,4.40,22.12,4.05,21.67,67,33.33,25,43.75,36
大村,3,3,4963,實森美祐,28,広島,46,A1,6.82,51.04,0.00,0.00,29,40.63,46,20.00,43           9
大村,3,4,3976,内田圭,48,山口,54,B1,3.84,20.88,3.48,20.00,61,28.13,48,35.29,5           12
大村,3,5,5167,小川竜太,25,埼玉,52,B1,4.13,22.22,4.22,22.22,53,32.35,36,18.75,1           11
大村,3,6,4099,吉永則雄,46,大阪,52,A1,6.10,45.22,6.12,38.10,47,54.29,73,12.50,21           8
大村,4,1,4138,中井俊祐,44,大阪,53,B1,4.41,25.30,4.07,17.86,24,25.00,67,24.24,5           12
大村,4,2,4898,菊地敬介,33,埼玉,56,B1,4.68,22.97,0.00,0.00,76,15.38,23,26.67,54
大村,4,3,4174,赤坂俊輔,42,長崎,51,A1,6.24,42.55,6.37,44.44,46,34.29,37,14.29,15          10
大村,4,4,4247,齊藤優,43,徳島,53,A2,4.96,25.30,4.50,16.67,70,18.18,54,46.67,2           11
大村,4,5,4289,落合直子,40,大阪,48,B1,6.23,41.35,5.94,45.71,74,34.29,47,50.00,5            9
大村,4,6,3562,山下和彦,56,広島,52,A2,6.23,44.22,5.09,30.30,39,35.29,19,45.16,43          10
大村,5,1,4082,濱崎誠,46,大阪,52,B1,5.34,40.59,0.00,0.00,63,9.68,14,12.82,66
大村,5,2,4710,福田宗平,35,大阪,53,A2,6.50,50.38,5.58,36.84,43,33.33,34,12.00,2           10
大村,5,3,4219,本岡勝利,43,広島,55,B1,4.15,17.09,3.42,10.53,18,37.50,52,51.61,44
大村,5,4,3631,田添康介,55,長崎,53,B1,4.52,28.36,5.09,36.36,62,32.35,70,29.41,6           12
大村,5,5,4458,抹香雄三,39,広島,53,B1,5.21,34.19,3.81,14.81,60,63.64,71,27.27,42
大村,5,6,4096,石橋道友,43,長崎,53,A1,6.89,55.14,6.92,54.36,56,27.27,21,43.75,11          11
大村,6,1,3777,樋口亮,50,長崎,53,A2,5.75,37.74,6.46,49.02,58,44.83,32,43.33,31          11
大村,6,2,5284,嘉手苅徹,26,福岡,53,B1,2.66,5.48,1.46,0.00,69,26.47,45,21.21,66
