会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,3612,馬袋義則,53,兵庫,52,A1,6.35,50.00,5.00,16.67,19,36.56,57,43.98,32          12
唐津,1,2,5047,國分将太,31,東京,53,B1,4.35,21.54,5.94,41.18,53,25.00,42,35.14,3           10
唐津,1,3,4092,岡部大輔,45,佐賀,52,B1,5.22,31.25,5.73,39.57,58,32.26,36,40.28,1            5
唐津,1,4,4273,佐藤旭,43,静岡,54,B1,4.94,27.38,2.71,14.29,22,37.93,8,33.49,3            6
唐津,1,5,4558,宮野仁,36,岡山,57,B1,4.05,26.67,5.30,30.00,9,33.68,17,30.19,2            7
唐津,1,6,5423,高橋嗣穏,24,徳島,52,B2,1.00,0.00,0.00,0.00,12,35.23,56,29.77,66
唐津,2,1,3618,海野ゆか,52,広島,44,A1,5.96,42.99,6.64,45.45,55,28.74,27,40.70,46           9
唐津,2,2,4336,松田竜馬,42,福岡,56,B1,5.09,32.65,5.38,34.48,48,31.82,6,33.80,S            6
唐津,2,3,3562,山下和彦,56,広島,52,A2,5.79,43.16,6.19,51.61,6,29.90,38,35.65,21          11
唐津,2,4,4557,松尾光広,36,岡山,58,B1,4.11,20.27,4.96,34.62,7,42.39,55,33.49,3            7
唐津,2,5,4110,小澤和也,45,埼玉,58,B1,4.60,29.41,4.86,33.33,11,36.67,40,32.26,5            8
唐津,2,6,5429,吉川颯汰,22,佐賀,59,B2,1.15,0.00,1.13,0.00,54,37.23,50,30.00,66
唐津,3,1,4839,四宮与寛,35,徳島,53,A2,4.75,33.96,5.73,45.95,17,25.29,59,34.10,44          11
唐津,3,2,4007,榮田将彦,47,山口,50,B1,4.38,21.43,4.18,22.73,36,28.57,11,39.15,1            7
唐津,3,3,4408,仁科さや,40,長崎,48,B1,3.60,21.28,4.11,33.33,1,30.85,7,36.92,5            9
唐津,3,4,3574,大神康司,53,福岡,54,A2,6.18,46.30,6.40,50.00,57,24.39,60,36.57,35          10
唐津,3,5,4393,田中孝明,39,福岡,60,B1,4.37,17.95,3.52,13.04,43,29.41,41,51.60,4            8
唐津,3,6,5199,垂水悠,24,徳島,56,B1,5.11,24.62,5.47,35.29,46,27.17,5,39.71,46
唐津,4,1,4263,武重雄介,41,山口,57,A2,5.75,44.00,6.00,45.00,31,28.24,14,39.72,24          12
