race_id,lane_changed,has_flying,has_dnf,has_absent,stabilizer,excluded,reason
242026021905,0,0,0,0,0,0,
242026021906,0,0,0,0,0,0,
242026021907,0,0,0,0,0,0,
242026021908,0,0,0,0,0,0,
242026021909,0,0,0,0,0,0,
242026021910,0,0,0,0,0,0,
242026021911,0,0,0,0,0,0,
242026021912,0,0,0,0,0,0,
232026021901,0,0,0,0,0,0,
232026021902,0,0,0,0,0,0,
232026021903,0,0,0,0,0,0,
232026021904,0,0,0,0,0,0,
232026021905,1,0,0,0,0,1,レーン変更
232026021906,0,0,0,0,0,0,
232026021907,0,0,0,0,0,0,
232026021908,0,0,0,0,0,0,
232026021909,0,0,0,0,0,0,
232026021910,1,0,0,0,0,1,レーン変更
232026021911,0,0,0,0,0,0,
232026021912,0,0,0,0,0,0,
222026021901,0,0,0,0,0,0,
222026021902,0,0,0,0,0,0,
222026021903,0,0,0,0,0,0,
222026021904,0,0,0,0,0,0,
222026021905,0,0,0,0,0,0,
222026021906,0,0,0,0,0,0,
222026021907,1,0,0,0,0,1,レーン変更
222026021908,0,0,0,0,0,0,
222026021909,0,0,0,0,0,0,
222026021910,0,0,0,0,0,0,
222026021911,0,0,0,0,0,0,
222026021912,0,0,0,0,0,0,
202026021901,0,0,0,0,0,0,
202026021902,0,0,0,0,0,0,
202026021903,0,0,0,0,0,0,
202026021904,0,0,0,0,0,0,
202026021905,0,0,0,0,0,0,
202026021906,0,0,0,0,0,0,
202026021907,0,0,0,0,0,0,
202026021908,0,0,0,0,0,0,
202026021909,0,0,0,0,0,0,
202026021910,0,0,1,0,0,1,転覆・失格系
202026021911,0,0,0,0,0,0,
202026021912,0,0,0,0,0,0,
192026021901,1,0,0,0,0,1,レーン変更
192026021902,1,0,0,0,0,1,レーン変更
192026021903,0,0,0,0,0,0,
192026021904,1,0,0,0,0,1,レーン変更
192026021905,1,0,0,0,0,1,レーン変更
192026021906,1,0,0,0,0,1,レーン変更
192026021907,0,0,0,0,0,0,
192026021908,0,0,0,0,0,0,
192026021909,0,0,0,0,0,0,
192026021910,0,0,0,0,0,0,
192026021911,0,0,0,0,0,0,
192026021912,0,0,0,0,0,0,
182026021901,0,0,0,0,0,0,
182026021902,0,0,0,0,0,0,
182026021903,1,0,0,0,0,1,レーン変更
182026021904,0,0,0,0,0,0,
182026021905,0,0,0,0,0,0,
182026021906,0,0,0,0,0,0,
182026021907,0,0,0,0,0,0,
182026021908,0,0,0,0,0,0,
182026021909,0,0,0,0,0,0,
182026021910,0,0,0,0,0,0,
182026021911,0,0,0,0,0,0,
182026021912,0,0,0,0,0,0,
162026021901,0,0,0,0,0,0,
162026021902,0,0,0,0,0,0,
162026021903,0,0,0,0,0,0,
162026021904,0,0,0,0,0,0,
162026021905,0,0,0,0,0,0,
162026021906,1,0,0,0,0,1,レーン変更
162026021907,0,0,0,0,0,0,
162026021908,0,0,0,0,0,0,
162026021909,0,0,0,0,0,0,
162026021910,0,0,0,0,0,0,
162026021911,0,0,0,0,0,0,
162026021912,0,0,0,0,0,0,
132026021901,0,0,0,0,0,0,
132026021902,0,0,1,0,0,1,転覆・失格系
132026021903,0,0,0,0,0,0,
132026021904,0,0,0,0,0,0,
132026021905,0,0,1,0,0,1,転覆・失格系
132026021906,0,0,0,0,0,0,
132026021907,0,0,0,0,0,0,
132026021908,0,0,0,0,0,0,
132026021909,0,0,0,0,0,0,
132026021910,0,0,0,0,0,0,
132026021911,0,0,0,0,0,0,
132026021912,1,0,0,0,0,1,レーン変更
102026021901,0,0,0,0,0,0,
102026021902,1,0,0,0,0,1,レーン変更
102026021903,0,0,0,0,0,0,
102026021904,0,0,0,0,0,0,
102026021905,1,0,0,0,0,1,レーン変更
102026021906,0,0,0,0,0,0,
102026021907,0,1,0,0,0,1,フライング
102026021908,0,0,0,0,0,0,
102026021909,0,0,0,0,0,0,
102026021910,0,0,0,0,0,0,
102026021911,0,0,0,0,0,0,
102026021912,0,0,0,0,0,0,
062026021901,0,0,0,0,0,0,
062026021902,0,0,1,0,0,1,転覆・失格系
062026021903,1,0,0,0,0,1,レーン変更
062026021904,0,0,0,0,0,0,
062026021905,1,0,0,1,0,1,レーン変更 / 欠場
062026021906,0,0,0,0,0,0,
062026021907,0,0,1,0,0,1,転覆・失格系
062026021908,0,0,0,0,0,0,
062026021909,0,0,0,0,0,0,
062026021910,0,0,0,0,0,0,
062026021911,1,0,0,1,0,1,レーン変更 / 欠場
062026021912,0,0,0,0,0,0,
032026021901,0,0,0,0,0,0,
032026021902,0,0,0,0,0,0,
032026021903,0,0,0,0,0,0,
032026021904,0,0,0,0,0,0,
032026021905,0,0,0,0,0,0,
032026021906,0,0,0,0,0,0,
032026021907,0,0,0,0,0,0,
032026021908,0,0,0,0,0,0,
032026021909,0,0,0,0,0,0,
032026021910,0,0,0,0,0,0,
032026021911,0,0,0,0,0,0,
032026021912,0,0,0,0,0,0,
242026022001,0,0,1,0,0,1,転覆・失格系
242026022002,0,0,0,0,0,0,
242026022003,0,0,0,0,0,0,
242026022004,0,0,0,0,0,0,
242026022005,1,0,0,0,0,1,レーン変更
242026022006,1,0,0,0,0,1,レーン変更
242026022007,0,0,0,0,0,0,
242026022008,0,0,0,0,0,0,
242026022009,0,0,0,0,0,0,
242026022010,0,0,0,0,0,0,
242026022011,0,0,0,0,0,0,
242026022012,0,0,0,0,0,0,
222026022001,0,0,0,0,0,0,
222026022002,0,0,0,0,0,0,
222026022003,0,0,0,0,0,0,
222026022004,0,0,0,0,0,0,
222026022005,1,0,0,0,0,1,レーン変更
222026022006,0,0,0,0,0,0,
222026022007,1,0,0,0,0,1,レーン変更
222026022008,0,0,0,0,0,0,
222026022009,0,0,0,0,0,0,
222026022010,0,0,0,0,0,0,
222026022011,0,0,0,0,0,0,
222026022012,0,0,0,0,0,0,
202026022001,0,0,0,0,0,0,
202026022002,0,0,0,0,0,0,
202026022003,0,0,0,0,0,0,
202026022004,0,0,0,0,0,0,
202026022005,0,0,0,0,0,0,
202026022006,0,0,0,0,0,0,
202026022007,0,0,0,0,0,0,
202026022008,0,0,0,0,0,0,
202026022009,0,0,0,0,0,0,
202026022010,0,0,0,0,0,0,
202026022011,1,0,0,0,0,1,レーン変更
202026022012,0,0,0,0,0,0,
192026022001,0,0,0,0,0,0,
192026022002,1,0,0,0,0,1,レーン変更
192026022003,1,0,0,0,0,1,レーン変更
192026022004,0,0,0,0,0,0,
192026022005,0,0,0,0,0,0,
192026022006,0,0,0,0,0,0,
192026022007,1,0,0,0,0,1,レーン変更
192026022008,1,0,0,0,0,1,レーン変更
192026022009,0,0,0,0,0,0,
192026022010,1,0,0,0,0,1,レーン変更
192026022011,0,0,0,0,0,0,
192026022012,0,0,0,0,0,0,
182026022001,0,0,0,0,0,0,
182026022002,0,0,0,0,0,0,
182026022003,1,0,0,1,0,1,レーン変更 / 欠場
182026022004,0,0,0,0,0,0,
182026022005,0,0,0,0,0,0,
182026022006,0,0,0,0,0,0,
182026022007,1,0,0,1,0,1,レーン変更 / 欠場
182026022008,0,0,0,0,0,0,
182026022009,0,0,0,0,0,0,
182026022010,0,0,0,0,0,0,
182026022011,0,0,0,0,0,0,
182026022012,0,0,0,0,0,0,
172026022001,0,0,0,0,0,0,
172026022002,0,0,0,0,0,0,
172026022003,0,0,0,0,0,0,
172026022004,0,0,0,0,0,0,
172026022005,1,0,0,0,0,1,レーン変更
172026022006,0,0,0,0,0,0,
172026022007,0,0,0,0,0,0,
172026022008,0,0,0,0,0,0,
172026022009,1,0,0,0,0,1,レーン変更
172026022010,0,0,0,0,0,0,
172026022011,0,0,0,0,0,0,
172026022012,0,0,0,0,0,0,
162026022001,0,0,0,0,0,0,
162026022002,0,0,0,0,0,0,
162026022003,0,0,0,0,0,0,
162026022004,0,0,0,0,0,0,
162026022005,0,0,0,0,0,0,
162026022006,0,0,0,0,0,0,
162026022007,1,0,0,0,0,1,レーン変更
162026022008,0,0,0,0,0,0,
162026022009,0,0,0,0,0,0,
162026022010,0,0,0,0,0,0,
162026022011,0,0,0,0,0,0,
162026022012,1,0,0,0,0,1,レーン変更
132026022001,0,0,0,0,0,0,
132026022002,0,0,0,0,0,0,
132026022003,0,0,0,0,0,0,
132026022004,0,0,1,0,0,1,転覆・失格系
132026022005,0,0,0,0,0,0,
132026022006,0,0,0,0,0,0,
132026022007,0,0,0,0,0,0,
132026022008,0,0,0,0,0,0,
132026022009,0,0,0,0,0,0,
132026022010,1,0,0,0,0,1,レーン変更
132026022011,0,0,0,0,0,0,
132026022012,0,0,0,0,0,0,
102026022001,0,0,0,0,0,0,
102026022002,0,0,1,0,0,1,転覆・失格系
102026022003,0,0,1,0,0,1,転覆・失格系
102026022004,0,0,0,0,0,0,
102026022005,0,0,0,0,0,0,
102026022006,0,0,0,0,0,0,
102026022007,0,0,0,0,0,0,
102026022008,0,0,0,0,0,0,
102026022009,0,0,0,0,0,0,
102026022010,0,0,0,0,0,0,
102026022011,0,0,0,0,0,0,
102026022012,0,0,0,0,0,0,
062026022001,0,0,0,0,0,0,
062026022002,0,0,1,0,0,1,転覆・失格系
062026022003,0,0,0,0,0,0,
062026022004,0,0,0,0,0,0,
062026022005,0,0,0,0,0,0,
062026022006,1,0,0,0,0,1,レーン変更
062026022007,0,1,0,0,0,1,フライング
062026022008,1,0,0,0,0,1,レーン変更
062026022009,1,0,0,0,0,1,レーン変更
062026022010,0,0,0,0,0,0,
062026022011,0,0,0,0,0,0,
062026022012,0,0,0,0,0,0,
032026022001,0,0,0,0,0,0,
032026022002,0,0,1,0,0,1,転覆・失格系
032026022003,0,0,0,0,0,0,
032026022004,0,0,0,0,0,0,
032026022005,0,0,1,0,0,1,転覆・失格系
032026022006,0,0,0,0,0,0,
032026022007,0,0,0,0,0,0,
032026022008,0,0,0,0,0,0,
032026022009,0,0,0,0,0,0,
032026022010,0,0,0,0,0,0,
032026022011,0,0,0,0,0,0,
032026022012,0,0,0,0,0,0,
242026022101,0,0,0,0,0,0,
242026022102,1,0,0,0,0,1,レーン変更
242026022103,1,0,0,0,0,1,レーン変更
242026022104,0,0,0,0,0,0,
242026022105,0,0,0,0,0,0,
242026022106,0,0,0,0,0,0,
242026022107,0,1,0,0,0,1,フライング
242026022108,1,0,0,0,0,1,レーン変更
242026022109,0,0,0,0,0,0,
242026022110,0,0,0,0,0,0,
242026022111,0,0,0,0,0,0,
242026022112,1,0,0,0,0,1,レーン変更
222026022101,0,0,0,0,0,0,
222026022102,0,0,0,0,0,0,
222026022103,0,0,0,0,0,0,
222026022104,0,0,0,0,0,0,
222026022105,0,0,0,0,0,0,
222026022106,0,0,0,0,0,0,
222026022107,0,0,0,0,0,0,
222026022108,1,0,0,0,0,1,レーン変更
222026022109,0,0,0,0,0,0,
222026022110,0,0,0,0,0,0,
222026022111,0,0,0,0,0,0,
222026022112,0,0,0,0,0,0,
212026022101,0,0,0,0,0,0,
212026022102,1,0,0,0,0,1,レーン変更
212026022103,0,0,0,0,0,0,
212026022104,0,0,0,0,0,0,
212026022105,0,0,0,0,0,0,
212026022106,1,0,0,0,0,1,レーン変更
212026022107,0,0,0,0,0,0,
212026022108,1,0,0,0,0,1,レーン変更
212026022109,1,0,0,0,0,1,レーン変更
212026022110,0,0,0,0,0,0,
212026022111,1,0,0,0,0,1,レーン変更
212026022112,0,1,0,0,0,1,フライング
192026022101,0,0,0,0,0,0,
192026022102,0,0,0,0,0,0,
192026022103,0,0,0,0,0,0,
192026022104,0,0,0,0,0,0,
192026022105,0,0,1,0,0,1,転覆・失格系
192026022106,0,0,0,0,0,0,
192026022107,0,0,0,0,0,0,
192026022108,0,0,0,0,0,0,
192026022109,0,0,0,0,0,0,
192026022110,0,0,0,0,0,0,
192026022111,0,0,0,0,0,0,
192026022112,0,0,0,0,0,0,
182026022101,0,0,0,0,0,0,
182026022102,0,0,0,0,0,0,
182026022103,0,0,0,0,0,0,
182026022104,0,0,0,0,0,0,
182026022105,0,0,0,0,0,0,
182026022106,0,0,0,0,0,0,
182026022107,0,0,0,0,0,0,
182026022108,0,0,1,0,0,1,転覆・失格系
182026022109,0,0,0,0,0,0,
182026022110,0,0,0,0,0,0,
182026022111,0,0,0,0,0,0,
182026022112,0,0,0,0,0,0,
172026022101,0,0,0,0,0,0,
172026022102,0,0,0,0,0,0,
172026022103,1,0,0,0,0,1,レーン変更
172026022104,1,0,0,0,0,1,レーン変更
172026022105,0,0,0,0,0,0,
172026022106,0,0,0,0,0,0,
172026022107,0,0,0,0,0,0,
172026022108,0,0,0,0,0,0,
172026022109,0,0,0,0,0,0,
172026022110,0,0,0,0,0,0,
172026022111,1,0,0,0,0,1,レーン変更
172026022112,0,0,0,0,0,0,
152026022101,1,0,0,0,0,1,レーン変更
152026022102,0,0,0,0,0,0,
152026022103,0,0,0,0,0,0,
152026022104,0,0,0,0,0,0,
152026022105,0,0,0,0,0,0,
152026022106,1,0,0,0,0,1,レーン変更
152026022107,1,0,0,0,0,1,レーン変更
152026022108,0,0,1,0,0,1,転覆・失格系
152026022109,0,0,0,0,0,0,
152026022110,0,0,0,0,0,0,
152026022111,0,0,0,0,0,0,
152026022112,0,0,0,0,0,0,
132026022101,0,0,0,0,0,0,
132026022102,0,0,0,0,0,0,
132026022103,0,0,0,0,0,0,
132026022104,0,0,0,0,0,0,
132026022105,0,0,0,0,0,0,
132026022106,0,0,0,0,0,0,
132026022107,0,0,0,0,0,0,
132026022108,0,0,1,0,0,1,転覆・失格系
132026022109,0,0,0,0,0,0,
132026022110,0,0,0,0,0,0,
132026022111,1,0,0,0,0,1,レーン変更
132026022112,0,1,1,0,0,1,転覆・失格系 / フライング
102026022101,0,0,0,0,0,0,
102026022102,0,0,0,0,0,0,
102026022103,0,0,0,0,0,0,
102026022104,0,0,0,0,0,0,
102026022105,1,0,0,0,0,1,レーン変更
102026022106,1,0,0,0,0,1,レーン変更
102026022107,0,0,0,0,0,0,
102026022108,0,0,0,0,0,0,
102026022109,0,0,1,0,0,1,転覆・失格系
102026022110,1,0,0,0,0,1,レーン変更
102026022111,0,0,0,0,0,0,
102026022112,0,0,0,0,0,0,
072026022101,0,0,0,0,0,0,
072026022102,0,0,0,0,0,0,
072026022103,1,0,0,0,0,1,レーン変更
072026022104,0,0,0,0,0,0,
072026022105,0,0,0,0,0,0,
072026022106,0,0,0,0,0,0,
072026022107,0,0,0,0,0,0,
072026022108,0,0,0,0,0,0,
072026022109,0,0,0,0,0,0,
072026022110,0,0,0,0,0,0,
072026022111,0,0,0,0,0,0,
072026022112,0,0,0,0,0,0,
062026022101,0,0,0,0,0,0,
062026022102,0,0,0,0,0,0,
062026022103,0,0,0,0,0,0,
062026022104,0,0,1,0,0,1,転覆・失格系
062026022105,0,0,0,0,0,0,
062026022106,0,0,0,0,0,0,
062026022107,0,0,0,0,0,0,
062026022108,0,0,0,0,0,0,
062026022109,0,0,0,0,0,0,
062026022110,0,0,0,0,0,0,
062026022111,0,0,0,0,0,0,
062026022112,0,0,0,0,0,0,
042026022101,0,0,0,0,0,0,
042026022102,0,0,0,0,0,0,
042026022103,0,0,0,0,0,0,
042026022104,0,0,0,0,0,0,
042026022105,0,0,0,0,0,0,
042026022106,1,0,0,0,0,1,レーン変更
042026022107,0,0,0,0,0,0,
042026022108,0,0,0,0,0,0,
042026022109,0,0,0,0,0,0,
042026022110,0,0,0,0,0,0,
042026022111,0,0,0,0,0,0,
042026022112,0,0,0,0,0,0,
032026022101,0,0,0,0,0,0,
032026022102,0,0,0,0,0,0,
032026022103,0,0,1,0,0,1,転覆・失格系
032026022104,0,0,0,0,0,0,
032026022105,0,0,0,0,0,0,
032026022106,0,0,0,0,0,0,
032026022107,0,0,0,0,0,0,
032026022108,0,0,0,0,0,0,
032026022109,0,0,0,0,0,0,
032026022110,0,0,0,0,0,0,
032026022111,0,0,0,0,0,0,
032026022112,0,0,0,0,0,0,
242026022201,1,0,0,0,0,1,レーン変更
242026022202,0,0,0,0,0,0,
242026022203,0,0,0,0,0,0,
242026022204,0,0,0,0,0,0,
242026022205,1,0,0,0,0,1,レーン変更
242026022206,1,0,0,0,0,1,レーン変更
242026022207,0,0,0,0,0,0,
242026022208,0,0,0,0,0,0,
242026022209,0,0,0,0,0,0,
242026022210,0,0,0,0,0,0,
242026022211,0,0,0,0,0,0,
242026022212,0,0,0,0,0,0,
222026022201,0,0,0,0,0,0,
222026022202,0,0,0,0,0,0,
222026022203,0,0,0,0,0,0,
222026022204,0,0,0,0,0,0,
222026022205,1,0,0,0,0,1,レーン変更
222026022206,0,0,0,0,0,0,
222026022207,0,0,0,0,0,0,
222026022208,0,0,0,0,0,0,
222026022209,0,0,0,0,0,0,
222026022210,0,0,0,0,0,0,
222026022211,0,0,0,0,0,0,
222026022212,0,0,1,0,0,1,転覆・失格系
212026022201,0,0,0,0,0,0,
212026022202,0,0,0,0,0,0,
212026022203,0,0,0,0,0,0,
212026022204,0,0,0,0,0,0,
212026022205,1,0,0,0,0,1,レーン変更
212026022206,0,0,0,0,0,0,
212026022207,0,0,0,0,0,0,
212026022208,0,0,0,0,0,0,
212026022209,0,0,0,0,0,0,
212026022210,0,0,0,0,0,0,
212026022211,1,0,0,0,0,1,レーン変更
212026022212,0,0,0,0,0,0,
192026022201,0,0,0,0,0,0,
192026022202,0,0,1,0,0,1,転覆・失格系
192026022203,1,0,0,0,0,1,レーン変更
192026022204,1,0,0,0,0,1,レーン変更
192026022205,0,0,0,0,0,0,
192026022206,0,0,1,0,0,1,転覆・失格系
192026022207,0,0,0,0,0,0,
192026022208,1,0,0,0,0,1,レーン変更
192026022209,0,0,0,0,0,0,
192026022210,0,0,0,0,0,0,
192026022211,0,0,0,0,0,0,
192026022212,0,0,0,0,0,0,
182026022201,0,0,0,0,0,0,
182026022202,0,0,0,0,0,0,
182026022203,0,0,0,0,0,0,
182026022204,0,0,1,0,0,1,転覆・失格系
182026022205,0,0,0,0,0,0,
182026022206,0,0,0,0,0,0,
182026022207,0,0,0,0,0,0,
182026022208,0,0,0,0,0,0,
182026022209,0,0,0,0,0,0,
182026022210,0,0,0,0,0,0,
182026022211,0,0,0,0,0,0,
182026022212,0,0,0,0,0,0,
172026022201,1,0,0,0,0,1,レーン変更
172026022202,0,0,0,0,0,0,
172026022203,0,0,0,0,0,0,
172026022204,0,0,0,0,0,0,
172026022205,0,0,0,0,0,0,
172026022206,1,0,0,0,0,1,レーン変更
172026022207,1,0,0,0,0,1,レーン変更
172026022208,0,0,0,0,0,0,
172026022209,0,0,0,0,0,0,
172026022210,0,0,0,0,0,0,
172026022211,0,0,1,0,0,1,転覆・失格系
172026022212,0,0,0,0,0,0,
152026022201,1,0,0,0,0,1,レーン変更
152026022202,0,0,0,0,0,0,
152026022203,1,0,0,0,0,1,レーン変更
152026022204,1,0,1,0,0,1,レーン変更 / 転覆・失格系
152026022205,0,0,0,0,0,0,
152026022206,1,0,0,0,0,1,レーン変更
152026022207,0,0,0,0,0,0,
152026022208,0,0,0,0,0,0,
152026022209,0,0,0,0,0,0,
152026022210,0,0,0,0,0,0,
152026022211,0,0,0,0,0,0,
152026022212,0,0,0,0,0,0,
132026022201,0,0,0,0,0,0,
132026022202,0,0,0,0,0,0,
132026022203,1,0,0,0,0,1,レーン変更
132026022204,0,0,1,0,0,1,転覆・失格系
132026022205,0,0,0,0,0,0,
132026022206,0,0,0,0,0,0,
132026022207,0,0,0,0,0,0,
132026022208,0,0,0,0,0,0,
132026022209,0,0,0,0,0,0,
132026022210,0,0,0,0,0,0,
132026022211,0,0,1,0,0,1,転覆・失格系
132026022212,0,0,1,0,0,1,転覆・失格系
122026022201,0,0,0,0,0,0,
122026022202,0,0,0,0,0,0,
122026022203,0,0,0,0,0,0,
122026022204,0,0,0,0,0,0,
122026022205,0,0,0,0,0,0,
122026022206,0,0,0,0,0,0,
122026022207,0,0,0,0,0,0,
122026022208,0,0,0,0,0,0,
122026022209,0,0,0,0,0,0,
122026022210,0,0,0,0,0,0,
122026022211,0,0,0,0,0,0,
122026022212,1,0,0,0,0,1,レーン変更
112026022201,0,0,0,0,0,0,
112026022202,0,0,0,0,0,0,
112026022203,0,0,0,0,0,0,
112026022204,0,0,0,0,0,0,
112026022205,0,0,0,0,0,0,
112026022206,0,0,0,0,0,0,
112026022207,0,0,0,0,0,0,
112026022208,0,0,0,0,0,0,
112026022209,0,0,0,0,0,0,
112026022210,0,0,0,0,0,0,
112026022211,0,0,0,0,0,0,
112026022212,0,0,0,0,0,0,
072026022201,0,0,0,0,0,0,
072026022202,0,0,0,0,0,0,
072026022203,1,0,0,0,0,1,レーン変更
072026022204,0,0,0,0,0,0,
072026022205,0,0,0,0,0,0,
072026022206,0,0,0,0,0,0,
072026022207,0,0,0,0,0,0,
072026022208,1,0,0,0,0,1,レーン変更
072026022209,0,0,0,0,0,0,
072026022210,1,0,0,1,0,1,レーン変更 / 欠場
072026022211,0,0,1,0,0,1,転覆・失格系
072026022212,0,0,0,0,0,0,
062026022201,1,0,1,0,0,1,レーン変更 / 転覆・失格系
062026022202,0,0,0,0,0,0,
062026022203,1,0,0,0,0,1,レーン変更
062026022204,0,0,0,0,0,0,
062026022205,0,0,0,0,0,0,
062026022206,0,0,0,0,0,0,
062026022207,1,0,0,0,0,1,レーン変更
062026022208,0,0,0,0,0,0,
062026022209,0,0,0,0,0,0,
062026022210,0,0,0,0,0,0,
062026022211,0,0,0,0,0,0,
062026022212,1,0,0,0,0,1,レーン変更
052026022201,0,0,0,0,0,0,
052026022202,0,0,0,0,0,0,
052026022203,0,0,0,0,0,0,
052026022204,0,0,0,0,0,0,
052026022205,0,0,0,0,0,0,
052026022206,0,0,0,0,0,0,
052026022207,0,0,0,0,0,0,
052026022208,0,0,0,0,0,0,
052026022209,0,0,0,0,0,0,
052026022210,0,0,0,0,0,0,
052026022211,0,0,0,0,0,0,
052026022212,0,0,0,0,0,0,
042026022201,1,0,0,0,0,1,レーン変更
042026022202,0,0,0,0,0,0,
042026022203,1,0,0,0,0,1,レーン変更
042026022204,0,0,0,0,0,0,
042026022205,0,0,0,0,0,0,
042026022206,0,0,0,0,0,0,
042026022207,1,0,0,0,0,1,レーン変更
042026022208,0,0,0,0,0,0,
042026022209,1,0,0,0,0,1,レーン変更
042026022210,0,0,0,0,0,0,
042026022211,1,0,0,0,0,1,レーン変更
042026022212,0,0,0,0,0,0,
032026022201,0,0,0,0,0,0,
032026022202,0,0,0,0,0,0,
032026022203,0,0,0,0,0,0,
032026022204,0,0,0,1,0,1,欠場
032026022205,0,0,0,0,0,0,
032026022206,0,0,0,0,0,0,
032026022207,0,0,0,0,0,0,
032026022208,0,0,0,0,0,0,
032026022209,1,0,0,1,0,1,レーン変更 / 欠場
032026022210,0,0,0,0,0,0,
032026022211,0,0,0,0,0,0,
032026022212,0,1,0,0,0,1,フライング
242026022301,0,0,1,0,0,1,転覆・失格系
242026022302,0,0,0,0,0,0,
242026022303,0,0,0,0,0,0,
242026022304,0,0,0,0,0,0,
242026022305,0,0,0,0,0,0,
242026022306,0,0,0,0,0,0,
242026022307,1,0,0,1,0,1,レーン変更 / 欠場
242026022308,0,0,0,0,0,0,
242026022309,0,0,0,0,0,0,
242026022310,1,0,0,0,0,1,レーン変更
242026022311,0,0,0,0,0,0,
242026022312,0,0,0,0,0,0,
232026022301,1,0,0,0,0,1,レーン変更
232026022302,0,0,0,0,0,0,
232026022303,0,0,0,0,0,0,
232026022304,0,0,0,0,0,0,
232026022305,0,0,0,0,0,0,
232026022306,0,0,0,0,0,0,
232026022307,0,0,0,0,0,0,
232026022308,0,0,0,0,0,0,
232026022309,1,0,0,0,0,1,レーン変更
232026022310,0,0,0,0,0,0,
232026022311,0,0,0,0,0,0,
232026022312,0,0,0,0,0,0,
222026022301,0,0,0,0,0,0,
222026022302,0,0,0,0,0,0,
222026022303,0,0,0,0,0,0,
222026022304,0,0,0,0,0,0,
222026022305,0,0,0,0,0,0,
222026022306,0,0,1,0,0,1,転覆・失格系
222026022307,0,0,0,0,0,0,
222026022308,0,0,0,0,0,0,
222026022309,0,0,0,0,0,0,
222026022310,0,0,0,0,0,0,
222026022311,0,0,0,0,0,0,
222026022312,0,0,0,0,0,0,
212026022301,1,0,0,0,0,1,レーン変更
212026022302,0,0,0,0,0,0,
212026022303,0,0,0,0,0,0,
212026022304,0,0,1,0,0,1,転覆・失格系
212026022305,1,0,0,0,0,1,レーン変更
212026022306,0,0,0,0,0,0,
212026022307,0,1,0,0,0,1,フライング
212026022308,0,0,0,0,0,0,
212026022309,0,0,0,0,0,0,
212026022310,1,0,0,0,0,1,レーン変更
212026022311,1,0,0,0,0,1,レーン変更
212026022312,0,0,0,0,0,0,
182026022301,0,0,0,0,0,0,
182026022302,0,0,0,0,0,0,
182026022303,0,0,0,0,0,0,
182026022304,0,0,0,0,0,0,
182026022305,0,1,0,0,0,1,フライング
182026022306,0,0,0,0,0,0,
182026022307,0,0,0,0,0,0,
182026022308,0,0,0,0,0,0,
182026022309,0,0,0,0,0,0,
182026022310,0,0,0,0,0,0,
182026022311,0,0,0,0,0,0,
182026022312,0,0,0,0,0,0,
172026022301,0,0,0,0,0,0,
172026022302,1,0,0,0,0,1,レーン変更
172026022303,0,0,0,0,0,0,
172026022304,0,0,0,0,0,0,
172026022305,0,0,0,0,0,0,
172026022306,0,0,0,0,0,0,
172026022307,0,1,0,0,0,1,フライング
172026022308,0,0,0,0,0,0,
172026022309,0,0,0,0,0,0,
172026022310,0,0,0,0,0,0,
172026022311,1,0,1,0,0,1,レーン変更 / 転覆・失格系
172026022312,1,0,0,0,0,1,レーン変更
162026022301,0,0,0,0,0,0,
162026022302,0,0,0,0,0,0,
162026022303,1,0,0,0,0,1,レーン変更
162026022304,0,0,0,0,0,0,
162026022305,0,0,0,0,0,0,
162026022306,1,0,0,0,0,1,レーン変更
162026022307,0,0,0,0,0,0,
162026022308,0,0,0,0,0,0,
162026022309,1,0,0,0,0,1,レーン変更
162026022310,0,0,0,0,0,0,
162026022311,0,0,0,0,0,0,
162026022312,0,0,0,0,0,0,
152026022301,1,0,0,0,0,1,レーン変更
152026022302,0,0,0,0,0,0,
152026022303,0,0,0,0,0,0,
152026022304,1,0,0,0,0,1,レーン変更
152026022305,0,0,0,0,0,0,
152026022306,0,0,0,0,0,0,
152026022307,1,0,0,0,0,1,レーン変更
152026022308,0,1,0,0,0,1,フライング
152026022309,0,0,0,0,0,0,
152026022310,0,0,0,0,0,0,
152026022311,1,0,0,0,0,1,レーン変更
152026022312,0,0,0,0,0,0,
122026022301,0,0,0,0,0,0,
122026022302,0,0,0,0,0,0,
122026022303,1,0,0,0,0,1,レーン変更
122026022304,1,0,0,0,0,1,レーン変更
122026022305,0,0,0,0,0,0,
122026022306,0,0,0,0,0,0,
122026022307,0,0,0,0,0,0,
122026022308,0,0,0,0,0,0,
122026022309,0,0,0,0,0,0,
122026022310,0,0,0,0,0,0,
122026022311,0,0,0,0,0,0,
122026022312,0,0,0,0,0,0,
112026022301,0,0,0,0,0,0,
112026022302,0,0,0,0,0,0,
112026022303,0,0,0,0,0,0,
112026022304,0,0,0,0,0,0,
112026022305,0,0,0,0,0,0,
112026022306,0,0,0,0,0,0,
112026022307,0,0,0,0,0,0,
112026022308,0,0,0,0,0,0,
112026022309,0,1,0,0,0,1,フライング
112026022310,0,0,0,0,0,0,
112026022311,0,0,0,0,0,0,
112026022312,0,0,0,0,0,0,
072026022301,0,0,0,0,0,0,
072026022302,0,0,0,0,0,0,
072026022303,0,0,0,0,0,0,
072026022304,0,0,0,0,0,0,
072026022305,1,0,0,0,0,1,レーン変更
072026022306,1,0,0,0,0,1,レーン変更
072026022307,0,0,0,0,0,0,
072026022308,0,0,1,0,0,1,転覆・失格系
072026022309,0,0,0,0,0,0,
